Term,TermCount,DocCount,TFIDF
ocular motility,22,19,1.1578947368421053
optic disc atrophy,7,6,1.1666666666666667
Stereoacuity,2,2,1.0
Contact lens measurements,26,21,1.2380952380952381
cognitive rehabilitation,108,34,3.176470588235294
nasal regurgitation,109,78,1.3974358974358974
ruxolitinib 20 mg oral tablet,1,1,1.0
find words,39,35,1.1142857142857143
Trouble relaxing,85,82,1.0365853658536586
SulfADIAZINE-,26,16,1.625
suicides,11,9,1.2222222222222223
Elevated right ventricular systolic pressure,8,7,1.1428571428571428
acute inferior wall,2,2,1.0
retraction pocket,24,10,2.4
attic,67,51,1.3137254901960784
heparin product,3,2,1.5
MRI of TMJs,1,1,1.0
GAZE,8,7,1.1428571428571428
vestibular involvement,17,12,1.4166666666666667
semicircular canals,37,28,1.3214285714285714
patient goal,53,33,1.606060606060606
Myelofibrosis,129,30,4.3
chiropractic procedure,1,1,1.0
Aural,20,20,1.0
cartilage graft,80,28,2.857142857142857
thyroglobulin levels,19,14,1.3571428571428572
thyroglobulin level,49,20,2.45
Horizontal saccades,3,3,1.0
antiepileptics,39,30,1.3
abnormal reflexes,13,13,1.0
pulmonary care,14,11,1.2727272727272727
transthoracic echocardiographic,16,16,1.0
MYOTOMY,30,7,4.285714285714286
Small lung volumes,41,35,1.1714285714285715
cervical canal,44,35,1.2571428571428571
Cervical canal,5,4,1.25
Cranial Base,9,7,1.2857142857142858
right ear symptoms,7,7,1.0
ear condition,2,2,1.0
or fine motor control,2,2,1.0
increased reflexes,18,17,1.0588235294117647
ORAL EXAMINATION,10,6,1.6666666666666667
MODIFIED BARIUM SWALLOW,1,1,1.0
LIP CLOSURE,2,2,1.0
LINGUAL,7,4,1.75
TONGUE BASE,48,15,3.2
RETRACTION,7,4,1.75
BRACE,33,23,1.434782608695652
RTI,8,6,1.3333333333333333
iatrogenic hypothyroidism,2,2,1.0
pharyngeal phase dysphagia,23,13,1.7692307692307692
FORAMEN OVALE CLOSURE,16,12,1.3333333333333333
pegasys,8,5,1.6
screw loosening,18,14,1.2857142857142858
CONTRACTION,8,5,1.6
hypopharyngeal,88,34,2.588235294117647
NEBULIZER,99,46,2.152173913043478
CARTILAGE GRAFT,23,6,3.8333333333333335
DONOR SITE,34,9,3.7777777777777777
DIAGNOSE,10,10,1.0
grand mal seizure,22,17,1.2941176470588236
Condition improved,4,4,1.0
Namenda Titration Pak,1,1,1.0
lomotil,147,51,2.8823529411764706
hand edema,11,11,1.0
Hemophilus pneumonia,1,1,1.0
forehead skin,10,10,1.0
sinus drainage procedure,1,1,1.0
Tympanic membrane repair,2,2,1.0
muscular tension,38,36,1.0555555555555556
cervicothoracic junction,87,45,1.9333333333333333
bilateral macular degeneration,8,6,1.3333333333333333
Lactobacillus acidophilus 500,2,1,2.0
peginterferon,14,3,4.666666666666667
50-64,1,1,1.0
Cognitive Symptoms,69,56,1.2321428571428572
COMPENSATORY STRATEGIES,14,12,1.1666666666666667
ARTERIOVENOUS MALFORMATION,2,2,1.0
warfarin monitoring,13,13,1.0
due date,61,54,1.1296296296296295
LASER ABLATION,122,43,2.8372093023255816
Videofluoroscopy,21,16,1.3125
Very poor,43,39,1.1025641025641026
antitussives,46,29,1.5862068965517242
mental state,82,66,1.2424242424242424
Wet voice,1,1,1.0
Risk for aspiration,8,8,1.0
Posterior Pharyngeal Wall,19,16,1.1875
effect of surgery,14,14,1.0
toe surgery,71,58,1.2241379310344827
Videofluoroscopic Swallowing Study,7,7,1.0
laryngeal disorders,11,11,1.0
Lip closure,13,12,1.0833333333333333
Liquid contrast,6,6,1.0
dyscoordination,21,19,1.105263157894737
inferior constrictors,2,2,1.0
Inferior constrictor,1,1,1.0
pharyngeal spasm,1,1,1.0
audiometric testing,43,35,1.2285714285714286
hearing apparatus,3,3,1.0
Homonymous Hemianopsia,2,2,1.0
Focal Epilepsy,25,10,2.5
BLEED,37,30,1.2333333333333334
History of craniotomy,4,4,1.0
DATS,1,1,1.0
motility test,5,4,1.25
-Warfarin,51,35,1.457142857142857
-Azithromycin,7,7,1.0
respiratory services,35,28,1.25
ankle oedema,3,3,1.0
prostate-,45,41,1.0975609756097562
hypervascular lesion,41,28,1.4642857142857142
soft mechanical diet,21,18,1.1666666666666667
clinical syndrome,69,59,1.1694915254237288
Myeloproliferative neoplasm,23,12,1.9166666666666667
reticulin stain,14,13,1.0769230769230769
Bone marrow aspirate,114,63,1.8095238095238095
Iron stain,100,84,1.1904761904761905
Identifies self,12,9,1.3333333333333333
Gait Analysis,38,29,1.3103448275862069
Synaptophysin,26,22,1.1818181818181819
Esophageal motility study,13,12,1.0833333333333333
Foy,69,15,4.6
Heparin Induced Thrombocytopenia,8,4,2.0
Lutz,3,2,1.5
Intraocular Pressure,69,34,2.0294117647058822
Breztri,7,4,1.75
joint deformity,95,85,1.1176470588235294
multiple diverticula,102,86,1.186046511627907
albuterol treatment,38,31,1.2258064516129032
pancreas imaging,5,5,1.0
boils,51,32,1.59375
outer ear,65,50,1.3
swelling below right eye,1,1,1.0
eye involvement,39,33,1.1818181818181819
generalized pruritis,10,10,1.0
other chronic conditions,47,46,1.0217391304347827
bilirubin levels,43,34,1.2647058823529411
thinning hair,10,10,1.0
purple macule,11,10,1.1
tricuspid valve repair,126,23,5.478260869565218
nicotine replacement therapies,2,2,1.0
Digit,197,111,1.7747747747747749
witnessed by bystanders,2,2,1.0
cardiogenic syncope,109,50,2.18
Autonomic dysfunction,19,13,1.4615384615384615
carotid imaging,14,11,1.2727272727272727
spep,11,7,1.5714285714285714
-cardiac event,1,1,1.0
Lung ultrasound,23,21,1.0952380952380953
CORONARY ARTERIES,60,47,1.2765957446808511
cardiac base,11,10,1.1
palpable liver,47,47,1.0
New onset angina pectoris,1,1,1.0
MAZE PROCEDURE,44,16,2.75
ATRIAL SEPTUM,35,13,2.6923076923076925
FORAMEN OVALE,28,9,3.111111111111111
Sinus tach,32,27,1.1851851851851851
warmth sensation,6,6,1.0
vesicular breath sounds,98,87,1.1264367816091954
vestibulo ocular reflex,1,1,1.0
Postoperative dizziness,2,2,1.0
assistive device as needed,28,21,1.3333333333333333
Decreased arm swing,28,24,1.1666666666666667
Heart rate low,6,5,1.2
sclerosed,67,37,1.8108108108108107
drainages,21,18,1.1666666666666667
desire to go home,40,35,1.1428571428571428
titrate potassium,1,1,1.0
vma,34,34,1.0
ANTIVERT,260,156,1.6666666666666667
tricuspid valve annuloplasty,37,10,3.7
pus drainage,49,42,1.1666666666666667
Cannot walk,43,27,1.5925925925925926
chest aches,4,4,1.0
femoral hernias,19,17,1.1176470588235294
palpation of shoulder,20,19,1.0526315789473684
ardiac rehab,1,1,1.0
Recurrent atrial fibrillation,40,32,1.25
Secondary diagnosis,39,37,1.054054054054054
abnormal heart rate,34,29,1.1724137931034482
recommendation to return,15,15,1.0
nail clubbing,40,40,1.0
ecg findings,2,2,1.0
saccular aneurysms,4,3,1.3333333333333333
lab finding,13,12,1.0833333333333333
ICE,428,132,3.242424242424242
Esophageal temperature,14,13,1.0769230769230769
IV adenosine,34,25,1.36
anterior mitral leaflet,24,18,1.3333333333333333
venous obstruction,51,38,1.3421052631578947
fibrous band,12,11,1.0909090909090908
Brugada syndrome,63,14,4.5
thickening of skin,65,61,1.0655737704918034
hip stiffness,49,38,1.2894736842105263
aldolase,148,76,1.9473684210526316
finger joints,69,54,1.2777777777777777
band musculature,1,1,1.0
Brugada Syndrome,2,1,2.0
Capsule Endoscopy,43,31,1.3870967741935485
Muscle pains,7,5,1.4
Carotid Artery Plaque,2,1,2.0
Heart rate response,20,20,1.0
carotid atherosclerosis,79,48,1.6458333333333333
limb stiffness,5,3,1.6666666666666667
plaquenil,148,44,3.3636363636363638
closing eyes,38,38,1.0
oral iron therapy,29,23,1.2608695652173914
Eosinophilia,75,39,1.9230769230769231
insufficient sleep syndrome,4,3,1.3333333333333333
periodic limb movement disorder,41,27,1.5185185185185186
total iron binding capacity,45,40,1.125
needs treatment,191,178,1.0730337078651686
HIV test,60,47,1.2765957446808511
--Hyperlipidemia,19,16,1.1875
small bowel transit,21,17,1.2352941176470589
arteries stenosis,2,2,1.0
ST segment elevation in V1,2,2,1.0
sexual interest,15,14,1.0714285714285714
inguinale,2,2,1.0
NEEDLE BIOPSIES,16,13,1.2307692307692308
PROSTATE GLAND,34,28,1.2142857142857142
Cardiac defibrillator,13,8,1.625
NAFTIN,2,2,1.0
niacin 500 MG,3,3,1.0
OLIVE,15,13,1.1538461538461537
late effects of radiation,28,21,1.3333333333333333
cardiovascular exam,59,51,1.1568627450980393
dental history,25,24,1.0416666666666667
patient goals,193,173,1.115606936416185
Farber,42,24,1.75
Mild Anemia,9,7,1.2857142857142858
loss of height,182,133,1.368421052631579
CARDIAC DEFIBRILLATOR,62,33,1.878787878787879
BLADDER SCAN,17,14,1.2142857142857142
basal cell carcinoma excision,16,13,1.2307692307692308
regular astigmatism,11,7,1.5714285714285714
skin diseases,10,9,1.1111111111111112
blue eyes,14,13,1.0769230769230769
and counts,44,42,1.0476190476190477
musculoskeletal neck pain,17,16,1.0625
paracolic gutters,25,19,1.3157894736842106
distention-,5,4,1.25
Right external iliac lymph nodes,215,138,1.5579710144927537
fruit and vegetable intake,68,65,1.0461538461538462
Flucelvax,15,11,1.3636363636363635
AVALIDE,40,26,1.5384615384615385
thoracic lymph nodes,80,65,1.2307692307692308
Likely benign,34,28,1.2142857142857142
bronchoscopy with biopsy,54,37,1.4594594594594594
fever blisters,14,12,1.1666666666666667
Pain Relievers,17,17,1.0
tissue healing,80,70,1.1428571428571428
body type,79,72,1.0972222222222223
Discharge med,126,126,1.0
11L,69,44,1.5681818181818181
Recurrent Prostate Cancer,24,20,1.2
size of lymph node,20,18,1.1111111111111112
need for prophylactic antibiotics,46,44,1.0454545454545454
nutritional deficiency,43,37,1.162162162162162
continue physical activity,13,13,1.0
Hepatitis B surface antigen,40,32,1.25
hepatitis B immunization,20,16,1.25
Treatment naive,3,3,1.0
Iron panel,61,53,1.150943396226415
Iron supplementation,43,35,1.2285714285714286
Lipoprotein(a,28,24,1.1666666666666667
Ferritin levels,30,28,1.0714285714285714
irbesartan hydrochlorothiazide,3,3,1.0
cyst simple,1,1,1.0
anal inflammation,3,3,1.0
right vastus lateralis,19,13,1.4615384615384615
leg burning,11,11,1.0
Repeat test,11,11,1.0
extent of invasion,7,7,1.0
Orthostatic presyncope,1,1,1.0
Oregano,12,10,1.2
Vitamin D-3,70,60,1.1666666666666667
ANIMAL DANDER,25,22,1.1363636363636365
Offered and declined,9,4,2.25
Forgetfullness,3,3,1.0
"Chest pain, exertional",2,1,2.0
-Osteoporosis,13,12,1.0833333333333333
-ETOH use,2,2,1.0
autonomic instability,25,16,1.5625
HAND RIGHT,78,65,1.2
hand disease,23,13,1.7692307692307692
1-5 year,3,3,1.0
releasese,1,1,1.0
strapping,59,50,1.18
50% dextrose,6,5,1.2
dextrose 50,111,81,1.3703703703703705
dander,53,39,1.358974358974359
multiple allergies,44,36,1.2222222222222223
conceptions,1,1,1.0
exposure to dust mites,4,4,1.0
HEMOGLOBIN A1C,184,126,1.4603174603174602
deformity of sternum,3,3,1.0
Pectus,12,6,2.0
CoQ-10,41,34,1.2058823529411764
voice weakness,6,6,1.0
animal dander,29,23,1.2608695652173914
excessive alcohol consumption,37,35,1.0571428571428572
phenylephrine topical,9,9,1.0
posterior commissure,21,19,1.105263157894737
vocal cord atrophy,4,1,4.0
Laryngopharyngeal,43,28,1.5357142857142858
vocal cord augmentation,7,3,2.3333333333333335
asthma with acute exacerbation,8,7,1.1428571428571428
ENO,54,23,2.347826086956522
"Medicine, Pulmonary",2,2,1.0
Col,83,37,2.2432432432432434
epley maneuver,10,8,1.25
feeling woozy,14,14,1.0
avoid exposures,2,2,1.0
vocal fold bowing,5,3,1.6666666666666667
subluxation patella,5,5,1.0
locking of knee,29,29,1.0
patellofemoral syndrome,47,35,1.3428571428571427
Ultrasound/,19,17,1.1176470588235294
depo medrol,29,29,1.0
cetacaine,3,3,1.0
L2 dermatome,18,5,3.6
repair of left inguinal hernia,34,34,1.0
nauseate,4,3,1.3333333333333333
neck MRI,35,31,1.1290322580645162
resting testing,1,1,1.0
persistent proteinuria,23,17,1.3529411764705883
"amyloidosis, focal",1,1,1.0
currently on disability,60,48,1.25
kidney donors,40,22,1.8181818181818181
active coverage,40,36,1.1111111111111112
O Pos,25,20,1.25
Pap Smear,14,12,1.1666666666666667
renal amyloidosis,42,9,4.666666666666667
kidney donor,272,82,3.317073170731707
Basiliximab,145,34,4.264705882352941
Anti-Infective,15,14,1.0714285714285714
Transplant Surgery,252,99,2.5454545454545454
right iliac fossa,131,65,2.0153846153846153
Anti-infective,47,23,2.0434782608695654
Crossmatch,57,43,1.3255813953488371
Tnegative,1,1,1.0
Bnegative,1,1,1.0
Free Light Chain,64,34,1.8823529411764706
small stool,49,48,1.0208333333333333
VALCYTE,139,52,2.673076923076923
cold preservation,25,15,1.6666666666666667
Tributaries,11,11,1.0
end-stage kidney disease,190,89,2.134831460674157
End-stage kidney disease,91,39,2.3333333333333335
Magnesium low,19,16,1.1875
LMP,164,147,1.1156462585034013
mycophenolic acid,24,16,1.5
drug levels,103,72,1.4305555555555556
24 hour urine volume,6,6,1.0
enrolled in Medicare,24,20,1.2
potassium phosphate-sodium phosphate,40,25,1.6
patient care team,43,43,1.0
blood glucose was elevated,23,21,1.0952380952380953
hyperosmolar state,8,6,1.3333333333333333
iformation,1,1,1.0
lispro insulin,10,7,1.4285714285714286
hypoglycemic reactions,21,16,1.3125
completely understood,7,7,1.0
prograf,553,116,4.767241379310345
Family history of osteopenia,13,12,1.0833333333333333
Glucocorticoid,46,35,1.3142857142857143
tooth extractions,57,46,1.2391304347826086
Severe hypoglycemia,7,5,1.4
CUT,20,17,1.1764705882352942
normal urine protein,1,1,1.0
Thrombocytopenia <,8,5,1.6
cholesterol checks,10,10,1.0
change in blood pressure,46,45,1.0222222222222221
Amoxicillin 500 mg,27,19,1.4210526315789473
Stage IV Prostate Cancer,19,12,1.5833333333333333
cold feet,66,42,1.5714285714285714
heart symptoms,37,35,1.0571428571428572
claudications,30,27,1.1111111111111112
home modifications,121,96,1.2604166666666667
cataract surgery right eye,45,39,1.1538461538461537
Fluoroquinolone,19,17,1.1176470588235294
Fluorescein Angiography,21,20,1.05
Fluorescein angiogram,29,21,1.380952380952381
Elevated fasting blood glucose,14,12,1.1666666666666667
Pneumococcal immunization,8,6,1.3333333333333333
Gritty sensation,20,19,1.0526315789473684
eye medication,13,13,1.0
Small pupil,3,1,3.0
dilated pupil,11,10,1.1
OPEN REPAIR,50,21,2.380952380952381
therapy exercise,31,31,1.0
elective surgeries,32,32,1.0
Shingles Vaccine,70,54,1.2962962962962963
periocular area,9,8,1.125
alternations,17,17,1.0
skeletal pain,62,50,1.24
mohs micrographic surgery,16,15,1.0666666666666667
fever symptoms,58,47,1.2340425531914894
secondary malignant neoplasm,75,65,1.1538461538461537
teeth permanent,5,5,1.0
TRANSFERS,32,25,1.28
malignant neoplasm of lymph node,4,4,1.0
impaired ambulation,30,30,1.0
Visual examination,37,34,1.088235294117647
scar tissue mobilization,23,10,2.3
cane walking,6,6,1.0
Refresh Liquigel,11,8,1.375
Visual Disturbances-,1,1,1.0
No reactions,11,8,1.375
viral upper respiratory infection,129,119,1.084033613445378
abscessed tooth,27,21,1.2857142857142858
prostatic infection,9,9,1.0
MRI with contrast,192,156,1.2307692307692308
arthritis of spine,43,39,1.1025641025641026
familial prostate cancer,11,11,1.0
mesenteric nodes,45,31,1.4516129032258065
obtain written consent,4,4,1.0
indwelling catheters,29,29,1.0
Nootropic,2,2,1.0
Application of ice,28,28,1.0
Procedure consent,29,26,1.1153846153846154
Pain Severity,20,14,1.4285714285714286
joint synovial,7,6,1.1666666666666667
DMA,30,16,1.875
right hilum,108,75,1.44
femoral vessels,39,33,1.1818181818181819
lumbosacral vertebrae,22,13,1.6923076923076923
Epidural Steroid Injection,104,64,1.625
Cardiac pacemaker,51,36,1.4166666666666667
laparotomies,31,19,1.631578947368421
large bowel cancer,1,1,1.0
ucircumcised,2,2,1.0
Crohns Disease,45,22,2.0454545454545454
chronic renal disease,315,193,1.6321243523316062
History of iron deficiency anemia,55,44,1.25
multinodularity,5,4,1.25
humira,20,10,2.0
chronic kidney disease stage 5,105,41,2.5609756097560976
drain left lower quadrant,20,19,1.0526315789473684
iliac fossas,6,6,1.0
kegel exercised,1,1,1.0
soft lesion,9,8,1.125
hemangioma of liver,10,9,1.1111111111111112
IgHV,33,14,2.357142857142857
PULMICORT RESPULES,14,11,1.2727272727272727
bronchial hyperactivity,5,4,1.25
Nasal Polyps,23,8,2.875
emergency medical services,54,48,1.125
Skull Base Surgery,4,4,1.0
SCARRING,11,9,1.2222222222222223
CRUSTING,7,6,1.1666666666666667
Chronic rhinosinusitis with nasal polyposis,34,17,2.0
WBC increased,36,31,1.1612903225806452
biologic therapy,113,72,1.5694444444444444
Aspirin-exacerbated respiratory disease,3,3,1.0
WBC decreased,21,19,1.105263157894737
-Hemolysis,2,2,1.0
pink papule-,1,1,1.0
Giemsa,56,47,1.1914893617021276
nucleoli,42,38,1.105263157894737
increased leukocytes,4,3,1.3333333333333333
lipid lowering agent,19,19,1.0
posterior nasal drip,9,8,1.125
ear bleeding,45,31,1.4516129032258065
Biopsy of skin lesion,3,3,1.0
Alternation,2,2,1.0
Focal chronic inflammation,8,8,1.0
-discharge,165,153,1.0784313725490196
hepatic parenchyma,79,62,1.2741935483870968
home exercise programs,23,19,1.2105263157894737
microdissection,31,27,1.1481481481481481
cams,1,1,1.0
UVULOPALATOPLASTY,28,9,3.111111111111111
uvulopalatoplasty,39,10,3.9
keratotomy,16,9,1.7777777777777777
medial patellofemoral ligament,5,4,1.25
relieving pain,75,71,1.056338028169014
posterior knee pain,70,55,1.2727272727272727
Knee Osteoarthritis,42,35,1.2
tissue elasticity,5,4,1.25
Right side of abdomen,4,4,1.0
-answered questions,1,1,1.0
hypertensive cardiomyopathy,22,18,1.2222222222222223
arm exercises,64,49,1.3061224489795917
cardiovascularly,21,19,1.105263157894737
mild nonproliferative diabetic retinopathy,20,14,1.4285714285714286
acetylcholinesterase inhibitor,7,7,1.0
anesthetic agents,23,22,1.0454545454545454
anesthetic agent,23,22,1.0454545454545454
Temporomandibular joint sounds,3,3,1.0
MICROZIDE,189,104,1.8173076923076923
Enemas,25,25,1.0
Oxyhemoglobin,22,21,1.0476190476190477
high myopia,48,36,1.3333333333333333
eye procedure,38,28,1.3571428571428572
allergy to eggs,3,3,1.0
leg skin,12,12,1.0
popliteal lymphadenopathy,53,45,1.1777777777777778
tongue cancer,143,47,3.0425531914893615
CAT scan of abdomen,23,21,1.0952380952380953
CYP2C9,146,69,2.1159420289855073
COMT,85,54,1.5740740740740742
Analgesic effects,20,20,1.0
Low activity,8,6,1.3333333333333333
disease lymph nodes,7,4,1.75
Chart reviewd,2,2,1.0
skin carcinoma,39,33,1.1818181818181819
aorta atherosclerosis,8,5,1.6
4000 international units,6,6,1.0
History of spinal fusion,5,5,1.0
losartan 50 mg oral tablet,45,28,1.6071428571428572
muscle twitches,27,21,1.2857142857142858
bleeding from mouth,33,29,1.1379310344827587
flecainide 100 mg oral tablet)1,1,1,1.0
RESPIRATORY SYMPTOMS,2,2,1.0
THROAT PAIN,7,4,1.75
PALE,6,6,1.0
LUNG SOUNDS,12,12,1.0
HEART SOUNDS,5,5,1.0
CALL LIGHT WITHIN REACH,7,6,1.1666666666666667
WHEELCHAIR,18,14,1.2857142857142858
ILL,11,7,1.5714285714285714
"Syncope, vasovagal",4,2,2.0
hs-CRP,22,20,1.1
lone atrial fibrillation,19,19,1.0
BIFIDOBACTERIUM-LACTOBACILLUS,22,19,1.1578947368421053
blood vessel walls,16,16,1.0
abnormal heartbeat,19,17,1.1176470588235294
lung problem,25,21,1.1904761904761905
faint feeling,23,23,1.0
audition,4,3,1.3333333333333333
lipid panels,39,33,1.1818181818181819
apixaban 5 mg oral tablet,28,16,1.75
sleep hour,19,18,1.0555555555555556
EOG,58,58,1.0
flecainide 100 mg oral tablet)2,1,1,1.0
straw-colored urine,43,36,1.1944444444444444
Viscous lidocaine,32,25,1.28
acute MI,123,99,1.2424242424242424
Not Prescribed,7,7,1.0
Beta Blockers,39,34,1.1470588235294117
Avoid spicy foods,7,7,1.0
heart procedures,23,23,1.0
emergency service,36,35,1.0285714285714285
brain scans,13,13,1.0
transient paresthesias,13,13,1.0
ABLATION CARDIAC,160,97,1.6494845360824741
miosis of left pupil,2,1,2.0
facial nerve palsy,34,13,2.6153846153846154
dysmetria on left,7,6,1.1666666666666667
atherosclerosis of left,6,6,1.0
Thrombosed,68,45,1.511111111111111
anterior cerebral artery,53,37,1.4324324324324325
